id,chemical_signature_1,gill-color,spore-print-color,veil-type,cap-surface,region,ring-type,stalk-color-below-ring,local_humidity_index,spore_dispersal_score,chemical_signature_2,stalk-color-above-ring,fiber_thickness_score,soil_mineral_level,ring-number,risk_synergy_index,chemical_signature_3,stalk-root,has_ring_flag,habitat,pore_density_index,forest_canopy_density,cap_radiation_index,stalk-surface-below-ring,gill-attachment,airflow_intensity,stalk-shape,bruises,population,stalk-surface-above-ring,gill-size,surface_moisture_level,gill-spacing,veil-color,cap-color,dark_spore_flag,cap-shape,cap_firmness_index,is_dangerous
4878,0.1016383162566075,p,h,p,f,region_plains,l,b,0.3766129222490184,-1.3948969085778011,-0.4036856657158012,b,-0.13678289539446878,-1.2891048568021102,o,0.0,-0.20618628871566594,b,1,p,-0.5393184044997201,0.31591980907142025,-1.2638646900021009,k,f,-0.16438377655419992,e,f,y,k,b,0.5944687810754945,c,w,y,1,f,-1.1203859828040275,0
6740,0.22822506311160945,b,w,p,y,region_meadow,e,p,0.8968768956053936,-0.1615492288691352,-0.2847552102730555,p,-0.28472362890286,-0.2073541357178433,o,0.0,-0.11171805222726264,?,1,l,0.4964356977045053,0.77370445340699,1.1319773727836007,s,f,-0.9404796787061058,t,f,v,s,n,-0.019127110309965667,c,w,e,0,x,0.5856456041829127,0
5752,-0.521631497818544,r,r,p,s,region_forest,p,w,0.7047677835481646,-0.7510745347447395,0.63300190404989,w,0.18583026625061766,0.8510611624798018,t,0.0,-0.995352360380256,b,1,g,-0.706891664691977,0.26668879476992996,0.17113683076026304,s,f,-0.18279760212997656,e,t,v,s,b,-0.3548201954886881,c,w,p,0,b,0.03170509365363808,0
5332,-0.6383002079035729,w,w,p,y,region_other,e,n,1.3027962973948874,0.9897818093316435,0.21993777384557084,w,-0.23866644776485238,-1.4433517442067403,o,0.0,-0.9444697303310895,?,1,d,2.730082603496777,-0.2744148730658014,-1.1196088231333774,y,f,1.855085387379749,e,f,v,k,n,0.6487959108387116,c,w,y,0,k,0.21214545954977865,0
4598,0.5128277651213305,p,h,p,f,region_forest,l,b,0.9857398559391891,0.47214721054818054,-0.4418134349117253,b,0.05592591014395345,-1.7249172114340796,o,1.0,0.28065897704194936,b,1,g,-0.2768081824565587,-1.6736801559177308,0.8113266496032578,k,f,-0.8940131012896804,e,f,v,k,b,0.9165040056973114,c,w,y,1,x,0.10313010758056632,1
2378,-0.8150551658150048,p,n,p,s,region_forest,e,w,0.46996543577587147,-0.21730125262609704,0.2855337598291931,w,-0.9663582098524252,-1.8082334220400977,o,1.0,-0.89134719708806,e,1,g,-0.27705316477106084,0.2613637663289639,0.0006475283439889011,f,f,0.41503994909134445,t,f,s,s,b,0.8816918893199777,w,w,g,1,x,-0.11890762008249302,0
393,-1.00175987576578,k,n,p,f,region_urban,p,w,-0.0025512249662250543,-0.5226348977150576,0.1928488583507103,w,-0.6403373632927861,-0.0740589661198333,o,0.0,-0.5025560253737865,e,1,u,-0.4125180725093667,-0.9130852828001969,-0.5290445501656825,s,f,-1.66608873655837,e,f,v,s,n,1.521634796836283,c,w,g,1,x,-0.7097313202063501,0
6913,-0.03615231681293504,b,w,p,s,region_other,e,w,1.332875062419154,-0.9301781788375015,-0.10569294276785568,w,-1.3731899565221029,-0.3679175407374599,o,0.0,-0.13243466388620834,?,1,d,-0.5879731064065497,0.4582744425291042,0.49566909213156424,s,f,0.6783300719552992,t,f,v,k,n,0.07550517220322307,c,w,e,0,x,0.5286684468694359,0
5940,-0.8934218583673215,g,r,p,y,region_forest,p,w,0.9575747482362233,-0.7499528120503934,0.20137763262557026,w,0.9088467551156804,-0.014878876489950793,t,0.0,-0.8322413208517745,b,1,m,0.952792425663043,0.4472937479709865,1.1628074013722969,s,f,-1.8130484349374674,e,t,v,s,b,0.48229377891735553,c,w,p,0,b,-0.4014666307291741,0
5837,0.14389771136876062,b,w,p,y,region_plains,e,w,-0.8181017871385516,-0.1263080132566615,-0.36392619311498,p,-2.1115616247414546,0.4465425723037197,o,0.0,-0.1273290235407987,?,1,p,0.7467015047653103,2.1484677510994725,-0.15738788928645392,s,f,-1.6297390075009843,t,f,v,s,n,1.3573265325181894,c,w,n,0,x,-1.9022370670391793,0
1834,-0.8667830798798981,u,n,p,f,region_other,p,g,-0.8860284903126255,-2.9782636768306747,0.22493368830480645,g,-1.1168896950411804,0.5701798184403515,o,0.0,-0.836856500069577,b,1,d,1.5632174735840783,-0.4121434904845238,-0.07262040605835524,s,f,0.8881245986900427,t,t,v,s,b,2.018111743598011,c,w,n,1,x,0.03258267984302296,0
8067,-0.5537120355076224,n,b,p,s,region_meadow,p,o,-0.2913403757984828,-0.8230587754654226,0.9658693916393489,o,-0.7248247307743947,0.4241178184653898,o,0.0,-1.0572895621906109,?,1,l,-0.042442095828194346,0.7325691704290762,0.2402102502074534,s,a,0.29354086714876143,e,f,c,s,b,0.930444758747663,c,o,n,0,b,-1.1872715972875525,0
3327,0.6025643628019872,g,n,p,f,region_other,p,w,0.26401017249540787,0.9585158782967655,-1.797097885329293,w,-2.6544567025773675,-0.24288566121623528,o,0.0,-1.1290180638757632,b,1,d,-0.2814497229781376,0.08816970783137168,-0.07981078252304999,s,f,-0.17897650414265437,e,f,v,s,n,0.5591057512716737,w,w,p,1,x,-1.610839424825448,0
7736,-0.7160177456526808,p,w,p,f,region_forest,p,w,-1.3547658672661076,-1.4872582720999554,0.3717199261817922,w,1.4274078295623107,-0.5683302136788357,t,0.0,-1.0627582477991284,?,1,g,1.8531696987374806,0.2202488611185286,-0.23206408611514479,s,f,-0.25940647335832023,e,f,n,s,b,-0.8945174609818833,w,w,g,0,b,-0.4656530726109896,0
4247,0.18347840903975965,p,h,p,s,region_forest,p,w,0.08429203863750698,0.4113645208060895,-0.6986911234473497,w,0.5070462034494077,-0.4537973373977228,o,1.0,0.21580265866344722,b,1,g,-0.10230875175650368,-1.2927833104836268,0.4177981340415109,s,f,-0.8615985944171186,t,t,s,f,b,1.0243353009241472,c,w,b,1,x,-0.11306284040357688,1
2411,-0.8447369488949285,p,n,p,f,region_other,p,p,0.6407786303359272,2.2088626409032326,0.6053718657921128,w,-2.2418220747343125,0.9413635769805018,o,0.0,-0.7326111703783353,b,1,d,-1.1084970160482928,-0.2795933259939035,-0.5063225978314603,s,f,-1.1224864012674278,t,t,v,s,b,-0.13973326388212243,c,w,n,1,f,-1.116001514617138,0
1757,-0.7353794216581298,n,k,p,f,region_forest,e,w,0.6503469524831661,0.4855266491902992,0.4482164457350717,w,-0.7392626332159595,0.22545571819452992,o,1.0,-1.1121603368512312,e,1,g,-1.3529001116634665,1.642976270944572,-0.3969241899264988,s,f,0.6085725056475604,t,f,s,s,b,1.0240620048788691,w,w,n,1,x,1.0469150207141664,0
523,0.942620230572194,n,n,p,s,region_urban,p,w,-0.18264681193686766,2.468966486773518,-0.002205752800564155,w,-0.4130790105936488,0.18529316315151276,o,0.0,0.13069127744111672,e,1,u,1.0894426764894316,0.41007412940585364,0.05500073322690502,s,f,-0.10808473910960499,e,t,s,s,n,-1.330702871086758,c,w,n,1,x,0.5045194572057273,1
2314,-0.641870423185485,w,k,p,f,region_other,p,g,-0.01903298950726018,0.8076980413344506,0.410591282579827,w,-1.1724568986401616,1.4120230926022301,o,0.0,-0.6738667343039098,b,1,d,-0.10990072395211514,0.5463330841237316,-0.6551033984905643,s,f,1.2538441758469894,t,t,y,s,b,0.18394124338949466,c,w,e,1,x,-0.9699910923437538,0
6666,-0.8397586769214354,b,w,p,y,region_other,e,p,1.0318798052384088,1.3481949823678603,1.4489573408045162,w,-0.16275325682187983,1.342064995962037,o,0.0,-0.046427003293944974,?,1,d,-1.1154373883041109,0.13976268992982582,-0.071654086333462,k,f,-0.4049364396856582,t,f,v,s,n,-0.3627217065558226,c,w,e,0,x,1.1063299275807599,0
5626,-0.21646414503151004,h,h,p,s,region_forest,p,w,-0.7046874606496883,0.12396571224771787,-0.6537976659194475,w,0.20162447519857246,-0.1784714474667886,o,1.0,-0.09956351601878777,b,1,g,2.94975374866402,1.548525171829048,0.7519228068717008,s,f,1.4960099724529832,t,t,v,f,b,1.2710276918001184,c,w,g,1,f,2.0972653386314333,1
7475,-0.6426315855302986,b,w,p,s,region_other,e,w,1.6479698807707464,-0.9990071767728971,1.0588401991434933,p,-1.3725434769445408,-0.08876158459459367,o,0.0,-0.17816554309074906,?,1,d,-1.1308467803502575,-0.6862936692065519,-0.46356982796507534,s,f,-0.8360840868921078,t,f,v,s,n,-0.9104420481227811,c,w,e,0,k,1.5891346018221013,0
7064,-0.3817963409534865,b,w,p,s,region_other,e,p,1.556826634265622,1.9032516798423853,0.012981426748299607,w,-1.273827770090552,0.1369798105399695,o,0.0,0.5804532436693087,?,1,d,0.3194134369391415,-0.8540645996513742,-1.7799325524230472,k,f,-0.949055593551751,t,f,v,s,n,0.061707976704487764,c,w,e,0,f,1.5817854003621288,0
2498,-0.7837830921700676,n,n,p,f,region_other,p,p,0.4785010792877869,-1.9258009291363645,0.45498740929034476,p,2.313606697643364,2.0197141105031218,o,0.0,-0.8637821341986224,b,1,d,0.10831308516931025,0.04463944647974405,-0.9902588238565982,s,f,-0.43300822362833646,t,t,v,s,b,-0.09643904169615379,c,w,e,1,x,0.246591895509006,0
7072,-0.07732694917664401,b,w,p,y,region_other,e,w,-1.0371010018344302,-0.0757748125732025,-0.4589168157715977,p,0.7449814484381493,-1.054678521012001,o,0.0,-0.015483085057474198,?,1,d,-0.5176808018478448,-0.4951776178714782,0.3421546757728937,s,f,0.23243613514961994,t,f,v,k,n,-0.2875194490533354,c,w,e,0,f,0.47669009632447673,0
4041,-0.9706623212478656,u,n,p,y,region_other,p,p,1.4690985456522059,0.5184802783144723,0.22120563179125516,w,1.010580466636368,-0.23637150194198878,o,0.0,-0.9843257590009734,b,1,d,0.45532094983596727,0.6446027137331797,-0.5548655447282557,s,f,0.5896279192522473,t,t,y,s,b,1.929934665532375,c,w,n,1,f,-1.731130387540856,0
334,-0.6439374726156439,g,n,p,y,region_forest,p,w,0.9760099779556906,-0.798314512390729,1.1169248534070526,w,-1.192860053305593,-0.4378312054434828,o,1.0,0.8183469450794217,c,1,g,0.36211360588855457,1.8159407481920566,-0.38366456483326133,s,f,0.5848230767853141,e,t,n,s,b,-0.49293503091238083,c,w,w,1,x,1.4372374313120264,1
4258,0.39587691654552826,g,h,p,f,region_other,l,p,1.2804225970655339,-0.015285005170207581,-0.4511639537409613,n,0.5172234147524414,-0.9808711685149745,o,0.0,-0.014899210751664754,b,1,d,-1.7032107861183425,0.17786962863873287,-0.5080662033904978,k,f,0.9192712917674983,e,f,y,k,b,-0.739122392040015,c,w,y,1,f,-0.06605054506465012,0
4226,0.4527281398255655,h,h,p,f,region_other,l,p,-0.914402946886862,1.5415565616972142,0.09730990895919883,b,-0.1961164683875157,-0.9282984785314161,o,0.0,0.01616356863690596,b,1,d,0.9168108640744523,-0.7482927859761208,-1.6727357352877905,k,f,-0.6591811061083205,e,f,y,k,b,-0.7901268641358454,c,w,g,1,f,-0.09738022946249458,0
37,1.2777964796456298,w,n,p,y,region_urban,p,w,0.08030386487064278,1.632795161740816,0.5328465822152131,w,1.0329203181821704,-0.9416038655050866,o,0.0,-0.10198047689006128,e,1,u,-0.29488248640005543,-1.5406640492165278,0.566171460974399,s,f,0.3631760306187017,e,t,s,s,n,-0.571287690758806,c,w,n,1,x,-0.4772028439558794,1
5022,-0.11196321511238636,g,h,p,y,region_other,l,b,-0.6721305523013983,0.42082111273168593,-0.2754099892788168,p,-0.27168414337059815,-0.7203937931567651,o,0.0,-0.12761466448999634,b,1,d,-0.18159289209357987,-1.3338483822941074,-3.080806749287882,k,f,-0.5109251919659201,e,f,y,k,b,1.5205429390335607,c,w,y,1,f,-0.1174833139336795,0
472,0.5924581762262776,n,u,p,f,region_other,p,w,0.8810399583442104,-0.2217796827870093,-1.0687896382514308,w,-0.578853604627783,-0.40378369560379107,o,0.0,0.8084592751031643,b,1,d,-1.306676307748416,0.4535615694704257,1.400020765344117,s,f,0.7822145209483152,t,t,v,s,n,-1.358122130023882,w,w,w,1,f,-0.04978266316281681,1
1366,-0.8769415529418583,n,k,p,f,region_forest,e,w,-0.7743430125369115,0.5992208320130931,0.5707635234554844,w,-1.8682224918953618,1.0623144842973866,o,1.0,-1.0197446347269574,e,1,g,-1.7223634538786134,-0.390211720498943,-1.9899153275173929,f,f,0.5176259937990041,t,f,a,s,b,0.24405614230076836,w,w,g,1,x,1.1290413332663478,0
662,0.8764110781822633,n,k,p,y,region_forest,p,w,0.504883409081898,0.348150336203812,0.268117850138103,w,-0.9003681169859244,0.002868593502105894,o,1.0,-0.15300280677933245,e,1,g,0.280752794067253,0.5692700329349792,1.0655498678056152,s,f,1.9703353435037927,e,t,s,s,n,0.27265171612898786,c,w,n,1,x,-0.22674275178249276,1
2639,-0.8878240855360975,p,k,p,y,region_other,p,g,1.7208550069983723,0.8053705370440748,0.07969179443627278,g,-0.22420687767160957,-0.18697534441651895,o,0.0,-0.8390477694730011,b,1,d,-0.5853070988092668,-0.2748171888476982,0.9167291327880004,s,f,-1.3074251571880406,t,t,v,s,b,-0.01748464149501632,c,w,n,1,x,0.2195962557529683,0
4845,-0.23215269009560494,p,h,p,s,region_forest,p,w,-0.35607433112894643,1.8587718771958384,-0.38884559321720913,w,-0.10766587694358194,0.6907076711414493,o,1.0,-0.03084435055897526,b,1,g,0.36310777176287184,0.07379308031168048,-1.1048014869773366,f,f,0.1210765258421882,t,t,v,f,b,-0.20972771451097005,c,w,w,1,x,0.35852837570957735,1
6738,-0.2968558266086196,b,w,p,y,region_meadow,e,w,0.9435532712748176,0.3622598675150672,-0.11532744055241181,w,1.204481768697119,-0.4887048448691819,o,0.0,0.45149413275296074,?,1,l,0.9116304324357624,0.04570721747630885,-0.5000356460930594,k,f,-1.4345236282682654,t,f,v,k,n,0.8126442124059178,c,w,n,0,k,0.3491836017765819,0
1395,-0.7485171988274719,p,n,p,f,region_other,p,p,-0.35498920563486125,-1.6791461294222765,0.3421354956802455,w,-0.41412193172255973,0.42405387524134197,o,0.0,-0.9828996498427478,b,1,d,0.4513216436823933,0.757993704029023,-0.2959164237791127,s,f,-1.692059518110808,t,t,y,s,b,-0.07055772861117676,c,w,n,1,x,-1.1378991273207208,0
1482,-0.6819271971233976,p,k,p,f,region_forest,e,w,1.04761838533181,-0.4221496978638796,0.23308080831427003,w,-0.5569368270774091,-0.4038465596479686,o,1.0,-0.8563636021427532,e,1,g,-0.5471301682515666,-0.719196338504868,-0.445299445055747,s,f,-1.800186721912389,t,f,s,s,b,-0.5751076398774299,w,w,g,1,x,0.47821166166892426,1
8054,-0.7157200318941284,n,n,p,s,region_meadow,p,o,0.8797936000096931,-0.039557661258488884,0.4063151139063691,o,0.1087370643527242,0.7626546640151454,o,0.0,-1.0468743335167892,?,1,l,1.150766906495463,-1.4448967623533828,1.2833029313609157,s,a,-1.301884114643827,e,f,v,s,b,-1.4947938326735257,c,n,n,1,x,-0.46974973646475365,0
2646,-1.0461098103667574,p,k,p,f,region_other,p,p,-0.038800717555276254,2.62512715301222,0.33225960213692535,g,-0.6228102133292928,0.0332680334042847,o,0.0,-0.833840948909018,b,1,d,-0.7870111124447783,0.21642431501453926,-1.2388373072072247,s,f,0.6948948062144295,t,t,y,s,b,-1.1394207491127075,c,w,g,1,f,1.2905606858558847,0
5928,0.23287717455850138,b,w,p,y,region_meadow,e,w,0.9114208930863335,0.49537051949612854,-0.28991898369618635,p,0.43034787873323127,-0.07181962960761722,o,0.0,0.2729785477241175,?,1,l,-1.3765014292856708,1.200420875673384,1.151348785121991,s,f,0.559937893586146,t,f,v,s,n,0.00972915279164099,c,w,n,0,x,0.16472834528712296,0
3423,-0.9360854680706107,n,k,p,y,region_other,p,w,-1.0718012950311262,0.17473522193516447,0.14176277732194545,g,0.7022412442249508,-0.9071925350092892,o,0.0,-1.1201368141694235,b,1,d,-0.7906674345878786,-0.9737608988226474,0.5857451181807026,s,f,-0.9600635368255424,t,t,y,s,b,-1.690836367956179,c,w,g,1,f,2.729350273698566,0
264,-1.080929727791895,w,u,p,f,region_other,p,w,-1.4591815384101388,-0.3739788076134517,0.7831497500897461,w,-0.26659203224266287,-0.03860841205714724,o,0.0,1.0653473234122408,b,1,d,-0.31395017553212806,-0.44033537584704946,0.5823427569260139,s,f,0.25491445391091355,t,t,v,s,n,0.6403874156224512,w,w,w,1,f,-1.4331094235599389,0
1754,1.2326098456527852,n,n,p,y,region_forest,p,w,0.4439987246585418,-0.42514865500996324,0.04613565245858454,w,0.7228434402978018,0.6610428728839607,o,1.0,-0.36434650769954713,e,1,g,-0.42304011723600843,0.634786888578889,-0.6617671150788306,s,f,1.0990589837604678,e,t,s,s,n,-0.522733291850397,c,w,n,1,f,-0.92860644102785,1
1971,-1.2272234608437311,h,n,p,f,region_forest,e,w,-0.25268893868107384,1.2863553463804442,0.07203744687217817,w,-0.7261472251627857,0.16192981435562007,o,1.0,-0.8262395127776998,e,1,g,-1.0939952938696875,0.027770216432300945,0.5576973985945433,f,f,-1.8722390573003218,t,f,s,s,b,0.32669427491009667,w,w,n,1,f,0.4026674471809347,0
655,-0.8067118387262766,g,n,p,s,region_forest,p,w,-1.5522175351965006,-0.0475468950845486,1.0724320734085617,w,-0.9571927857006729,-1.0050247975700217,o,1.0,0.7953654628450938,c,1,g,0.8024339482674788,0.1720292988803587,-0.9870766194915501,s,f,-0.8122953841081537,e,t,s,s,b,-2.2177795907900246,c,w,y,1,x,-1.1448051847633351,1
92,0.23901203512985258,g,k,p,y,region_forest,p,w,1.4007757468111535,0.18295010473955686,-1.052248975406265,w,-0.7008190692651776,1.1296973770445473,o,1.0,0.5398714936656674,c,1,g,-0.0036740267549675307,0.34274652759635194,0.5016114634278851,s,f,-0.7220745312007723,e,t,s,s,b,1.3736983757446715,c,w,y,1,x,-0.9245747855919358,1
4516,0.10616503437645583,h,h,p,y,region_forest,l,p,-0.5423555299339343,0.25870818214096936,-0.42736688426562996,b,0.06517347585507265,0.14947228507670554,o,1.0,0.05342763790487307,b,1,g,0.4503096189240613,0.2368673170194322,-1.3224436927316465,k,f,0.7403081676830641,e,f,v,k,b,-1.1177160152869676,c,w,g,1,x,-0.5917764457722258,1
4731,-0.1920580369508947,h,h,p,y,region_forest,l,b,1.126262576972454,-0.7418660933956669,-0.14092627579703237,p,1.6348607460291171,-0.1281329248129223,o,1.0,-0.5192327387305643,b,1,g,-1.0459760547731207,-0.24306625040377786,0.5924846874056787,k,f,-0.041338903259233485,e,f,y,k,b,-1.3143695090865437,c,w,g,1,f,-0.7462283089811764,1
5625,0.5423489761074457,h,h,p,f,region_forest,l,b,-1.2337060708336123,-1.1058611082800296,-0.3557063022857441,p,0.8148187569655598,0.9633016115312804,o,1.0,-0.29560284648228324,b,1,g,1.9520644703373995,0.35316406049172994,-0.17745898875962046,k,f,0.08236579357706338,e,f,y,k,b,-0.4280908458000504,c,w,y,1,x,-0.3217312288559426,1
5482,0.2213246166379718,p,h,p,s,region_urban,p,w,-1.3125169470736402,-0.05794011779644424,-0.1420044095206749,w,0.1819974513374088,0.5902407827565341,o,0.0,0.33386944101767624,b,1,u,0.31273778511064515,-1.2791199240650486,-0.7258508476377604,f,f,-0.5389355236943913,t,t,s,s,b,-0.21119378826985385,c,w,w,1,f,1.7009266667958205,0
3235,-0.11598608040223632,h,h,p,f,region_forest,l,n,-0.2788842861792817,-0.31301266267898054,-0.30792052260437935,b,3.0982816618899514,0.2922563260047706,o,1.0,-0.04355072185602418,b,1,g,-0.7372510153003439,-0.17613387532941846,1.044767441317411,k,f,-0.3508483889466682,e,f,v,k,b,-0.18685950611579075,c,w,g,1,x,0.9600962946083287,1
1950,-0.9887019907649837,w,n,p,f,region_other,p,p,0.6008819228511555,-1.5121256689121931,0.6249968968350132,p,1.3247170227719045,0.35522160519751633,o,0.0,-0.7272380670698074,b,1,d,-0.04982341019630916,0.20472004738016014,-0.0349191958707176,s,f,1.519966833727997,t,t,v,s,b,0.9539254256097871,c,w,g,1,x,1.403813571030907,0
3744,-0.6145594988128431,u,n,p,y,region_other,p,w,-1.2227072741218454,-0.7635175156066175,0.2675049185011132,w,0.9822509472936023,0.5349000754985023,o,0.0,-0.9059106990177744,b,1,d,-0.979435122439415,-0.1383919489963506,0.2820490228083336,s,f,-1.8172569823605496,t,t,y,s,b,0.2659985697587513,c,w,e,1,f,-0.5910034232619692,0
1905,-0.7425874445165699,k,n,p,f,region_forest,e,w,-0.49382058213895336,-1.9291305266042285,0.4994873258447625,w,0.9603317193459937,1.1707662451069358,o,1.0,-0.8547384210886511,e,1,g,0.19423343256304082,1.1137861068383816,-0.6955151934034637,s,f,0.7696137495913246,t,f,a,s,b,0.8870158774540335,w,w,n,1,f,0.17609242919363946,0
3021,-1.100692118813838,w,k,p,f,region_other,p,g,-1.664203606565148,0.20363976101212874,0.40549015103451297,w,0.8501569719121749,1.0880218643116497,o,0.0,-0.7436478697720819,b,1,d,-1.7141924265964257,-0.8484836789582701,0.5744978451974179,s,f,-0.2740075737509473,t,t,v,s,b,1.1342480744602244,c,w,g,1,f,-0.29705107824287064,0
7188,-0.5536947848508598,o,y,p,s,region_meadow,p,o,1.2231240642200365,1.0462253613460915,0.5548427980401454,o,1.8470321542773855,-0.5245819814373465,o,0.0,-1.0588187925492085,?,1,l,-0.7207803071439085,0.25272717641180786,0.6460920857249374,s,a,0.21823246522697473,e,f,c,s,b,1.1414187479386937,c,o,n,0,x,-0.22141048802024532,0
609,-0.7642668494136364,n,k,p,f,region_urban,p,w,1.0092668385323302,-1.5574005941106726,0.23036404484757683,w,0.1549170337752158,0.18543983562006736,o,0.0,-0.9926129515090895,e,1,u,0.5585321650842117,-0.5150335209378938,-0.6743815701726628,s,f,-0.1211938351341443,e,f,v,s,n,0.19425473040031502,c,w,g,1,f,1.7860874333652892,0
6943,-0.9162814055202512,b,w,p,s,region_meadow,e,p,-0.15032850670798129,0.6735832137631702,-0.5574360583719905,w,-0.7037299804595115,1.2046916216495753,o,0.0,0.5844864890166872,?,1,l,1.3877450670275917,-1.2551899822945618,-0.7090352766347123,k,f,-0.44741196218959184,t,f,v,s,n,1.265868548057874,c,w,n,0,k,1.464085132591689,0
3586,-1.3667059660323746,p,k,p,f,region_other,p,g,-0.5027302631096092,0.7230730303682197,0.28869345804619606,p,1.0254856701562447,-1.148352301075451,o,0.0,-0.5907794183804829,b,1,d,0.003568210591048816,-1.1888087112699448,0.8544479803744957,s,f,-0.9767833550631662,t,t,y,s,b,-0.7298060520533185,c,w,e,1,x,-0.535242419226939,0
1893,-0.6567297218441636,n,n,p,f,region_forest,e,w,0.372815078790656,-0.38815706682958023,0.45489463537649577,w,-3.4977161144220017,1.1983550584790066,o,1.0,-0.9255355669023271,e,1,g,-0.8485991343589062,0.3575155700019493,-0.23855704549317108,s,f,2.685515991944644,t,f,a,s,b,-0.06385487022874688,w,w,n,1,x,-0.24671004807272248,0
764,-0.9071233159926685,w,k,p,y,region_plains,p,w,0.2014690411719808,-1.961544011383804,0.9632909534334783,w,-1.1441244979848457,0.2246769676854043,o,0.0,1.029347725602837,r,1,p,1.0435511350126956,-0.015582599647746193,-0.8565510494807018,y,f,0.755302032884564,e,t,s,s,b,-1.293627186430819,c,w,n,1,x,-1.8008878770315262,0
