id,gill-attachment,pore_density_index,is_smelly,cap_firmness_index,airflow_intensity,stalk-shape,veil-color,stalk-color-below-ring,population,fiber_thickness_score,cap-shape,bruises,cap-surface,stalk-surface-below-ring,stalk-surface-above-ring,spore-print-color,stalk-color-above-ring,cap-color,gill-color,dark_spore_print,habitat,soil_mineral_level,cap_radiation_index,has_ring,gill-spacing,stalk-root,odor,forest_canopy_density,ring-number,gill-size,spore_dispersal_score,local_humidity_index,ring-type,surface_moisture_level,veil-type,is_dangerous
1128,f,-1.2360294195615307,0,0.6297818242852791,-0.4014509119839485,t,w,w,a,1.2793273227198214,x,f,f,f,s,n,w,w,h,1,g,1.544215780050473,1.2028669494265642,1,w,e,n,-0.3009806863416429,o,b,0.6531719712380791,-1.7476575553174598,e,0.8483714043161846,p,0
6536,f,-1.398069811172525,1,0.44925937402602345,-0.8490841218109939,t,w,p,v,-0.15161897565363683,f,f,y,s,k,w,w,e,b,0,l,0.1508931174899716,-0.8763942553680117,1,c,?,y,1.175349851817591,o,n,0.502558370150422,0.02146809344859545,e,-0.597334592967124,p,0
8039,f,0.42029708581234243,1,-1.121142047406505,0.1887271821096319,t,w,w,v,-1.442393178804421,k,f,s,k,s,w,w,e,b,0,l,-0.342198429261534,-0.14183525126584873,1,c,?,f,0.4157449040736107,o,n,0.16074777558230302,0.3647458573837812,e,1.0728864703125014,p,1
4748,f,1.091287046262346,1,1.5576367440167387,-0.4616664330244112,e,w,p,v,1.2996740769331196,f,f,y,k,k,h,b,g,g,1,d,-0.09039359732095999,1.0928813890732467,1,c,b,f,-0.5758279194431798,o,b,-0.3173353854010994,0.8452953176616504,l,-0.03073279311087399,p,1
263,f,0.34937861259070824,1,1.5657704754544142,1.34531693842702,e,w,w,s,-0.1950744073381489,x,t,y,s,s,n,w,w,n,1,m,-1.5794621278568046,0.7168090565483681,1,c,c,a,0.6318013086559404,o,b,-0.373829883063394,-0.4233115275678304,p,-0.806631113127184,p,1
5464,f,-0.41731016582044506,0,-0.7787060297054746,-1.778613341529643,e,w,w,v,-0.5752157624080152,f,t,y,s,s,r,w,b,w,0,m,-0.03581961603998717,-0.8797969244905948,1,c,b,n,0.7063850627808462,t,b,-0.4415656754123044,0.2779454663400964,p,0.26775823758403977,p,0
3002,f,-0.040160147635817385,0,-0.8485289142699277,1.158053687037602,t,w,g,y,0.9815925737976863,f,t,y,s,s,n,g,n,u,1,d,-1.5877056450008706,0.5484739668436656,1,c,b,n,0.04108688411951648,o,b,-0.4070533347265544,0.5138638547844343,p,-1.9267053549407298,p,1
3614,f,1.0480033874839145,1,1.716427481477082,0.7980121804149065,e,w,b,y,1.89556887770998,x,f,y,k,k,h,n,y,p,1,d,-1.2807665809394386,-0.6957683871390951,1,c,b,f,0.740099010290634,o,b,-0.7978364554381674,0.5052006724464336,l,-0.8248960980066457,p,1
4534,f,1.1111254109002338,0,-0.948987838193326,0.13429768939265924,e,w,e,c,-0.3974029762855181,f,t,y,s,s,w,e,b,e,0,w,-0.5199247736215237,0.001709547539067648,1,c,?,n,0.7495295465323569,t,b,1.0811711207611467,-0.6210376402724879,e,-1.5822157635258771,p,0
6709,f,-0.39460961855307164,1,-1.173570998550015,1.2373062728524056,t,w,w,v,0.4073915553283678,f,f,y,k,s,w,p,n,b,0,p,-1.660478640357728,-1.7284176704504888,1,c,?,f,-0.820414789238492,o,n,-1.0114336991220538,1.1400727882824542,e,2.142413239220978,p,1
585,f,0.3152772011655719,1,-0.5334169579165013,0.176464481023418,e,w,w,s,-1.110775422918861,x,t,y,s,s,n,w,w,k,1,m,0.9637257464805493,-0.16215321932274648,1,c,c,a,0.4981471558408333,o,b,0.40171358341253677,0.07939265813509785,p,0.5968468261195791,p,1
2747,f,-0.05189198002209356,0,-1.3130246617542505,0.004759637850528015,t,w,w,y,-1.0639827021268937,x,t,y,s,s,k,w,n,u,1,d,-0.5746054693542183,0.42205200257801806,1,c,b,n,-0.6642745738117393,o,b,0.3318128437844218,-0.2706153205533707,p,-1.5535406174235262,p,0
2449,f,-1.803256377518378,0,0.1416287738119035,-0.626521227720446,t,w,w,y,-0.1224741611083615,f,t,f,s,s,k,w,g,n,1,d,0.30523520087895,-0.2587198431720156,1,c,b,n,-0.031139910202122294,o,b,-0.2577457902799478,-0.5338641482779112,p,-1.2273390978059533,p,0
5999,f,-1.2955807758106592,1,-0.20330852850732195,-0.24660870391211823,e,w,p,y,-0.6924772977057707,f,f,y,k,k,h,n,y,g,1,g,0.28251627729929213,-1.3739788355635858,1,c,b,f,-0.9757584037190143,o,b,-0.4944484669811798,0.45161711721025766,l,0.23978975541886646,p,1
7529,f,0.34419431654587246,0,-0.3849151872458864,-0.8590573745153226,e,w,w,n,1.3108768219820783,b,f,s,s,k,w,w,g,p,0,g,-0.6538210990330074,0.6950428486077533,1,w,?,n,-1.3938253650423211,t,b,-1.2021709659850561,-1.5883743492470637,p,0.8724041865782796,p,0
6303,f,0.08386387582861295,1,-0.7426453395192898,-0.6027254290952483,t,w,w,v,0.32297813093680433,x,f,y,k,s,w,p,e,b,0,d,-0.7249087844308005,-0.20523010347410287,1,c,?,s,-1.456626521568474,o,n,0.20895562587548272,-0.19146298560725145,e,0.11766962470341936,p,0
6322,f,-0.5007414251253867,1,-0.8320489764072876,-0.8227204331514913,t,w,w,v,2.2528430919500066,f,f,y,k,k,w,p,n,b,0,l,-0.1181682268940847,1.2632748535211415,1,c,?,f,0.5830773687748767,o,n,1.96624366544873,0.020150401507067532,e,-0.9423784922308193,p,0
7992,f,-1.444608099625693,1,-0.16080585933565836,0.08495878879177819,t,w,w,v,-1.6928439084081335,k,f,y,k,s,w,w,n,b,0,l,-0.02687887412460053,0.3664683915485542,1,c,?,f,0.2585855278497677,o,n,-0.3290954255268175,-0.024070654848069653,e,-0.03965269764842436,p,1
7086,f,-0.27759091375314227,0,0.06700434180048112,-0.5408964810114686,e,w,w,s,-0.0943797467110778,b,f,f,s,k,w,w,g,w,0,g,-1.7631601255791662,0.35834341626767835,1,w,?,n,0.08068631818261143,t,b,-0.5822661209199321,-1.5310564689605386,p,0.4453980050396956,p,0
273,f,1.7926309624748469,1,0.4986584096210017,-1.2089023874827023,e,w,w,n,0.5278849433926043,x,t,y,s,s,n,w,y,k,1,m,-0.6290830101731313,-0.6035219846996792,1,c,c,a,2.2857700110385593,o,b,-1.2888208239043504,0.45024020018870897,p,1.942620128819636,p,1
3622,f,-0.9624115536198082,1,-1.5437475204462963,1.95827732193011,e,w,n,v,0.38044159908973274,x,f,f,k,k,h,p,g,h,1,p,0.30420907075900344,1.1383777102603818,1,c,b,f,-0.31525466848943334,o,b,-0.4182456724226979,-0.7976824557673364,l,-0.5679684573180702,p,1
4302,f,-0.717567831748084,1,-1.0594879283579355,-1.124842212409544,e,w,n,v,0.7350594517943068,f,f,f,k,k,h,n,g,g,1,g,2.6663095850208736,-0.12693108819189872,1,c,b,f,-0.14799579053583406,o,b,0.23974841247184123,-1.2004582058124893,l,-0.7641485569213184,p,1
7077,f,-0.9320937104324344,1,1.3705585214046985,-0.1658884864293387,t,w,p,v,0.8688331860235569,f,f,y,k,k,w,p,e,b,0,l,-0.9700217210638182,-1.3589463124333117,1,c,?,y,0.49209931857331984,o,n,-0.5474641045009839,0.8842129583679366,e,1.3838117488556092,p,0
5378,f,-0.6056815786376138,0,0.204841661836571,-1.5924454012132705,e,w,w,c,-0.6627904683534325,x,t,y,s,s,w,w,p,w,0,w,0.22040830745677675,-0.5165417294257212,1,c,?,n,0.9444886012007433,t,b,0.5919867324924486,-0.29868811595330097,e,0.036507772766668604,p,0
4453,f,0.3753418905871756,1,-0.2719257502386974,0.17033125043345237,e,w,p,v,0.9069982145016658,f,f,f,k,k,h,b,y,g,1,g,1.7376839761871885,1.0691680227309817,1,c,b,f,-0.1117067977751983,o,b,-0.4934046315845286,-0.30806667522155257,l,-0.40454819145156884,p,1
4165,f,-1.1013603566408838,0,1.8480487909105532,-0.14085751199643734,e,w,n,v,-0.08170728783595751,f,f,f,f,f,w,w,c,w,0,l,0.16538257456207636,0.34124959102071717,1,w,b,n,0.6562983614640321,o,n,-0.49660341798239693,-2.3976290699307565,e,-0.1737272936003161,p,0
5162,f,-0.37078296596603777,0,0.08644313836818336,1.0018216610406996,e,w,y,v,-1.3304701931955158,f,f,f,y,k,w,w,n,w,0,d,-1.0260030914493832,0.954141362450231,1,c,?,n,-0.26797378628903123,o,n,0.19816726636797918,0.01861762274615475,e,-0.12998506576253574,p,0
1559,f,0.30378024003451876,0,1.1445401393078949,0.4239428783834514,t,w,w,s,-1.261767984799521,f,f,s,f,s,k,w,n,h,1,g,0.19696541888147795,0.32907694855239467,1,w,e,n,0.48630509121740767,o,b,-0.5964497815414027,-1.9946758963105302,e,-2.0512894560470265,p,0
8072,f,-0.822369066407293,1,0.08572227524128519,-0.10407847549126431,t,w,w,v,0.08073724966900792,k,f,y,k,k,w,w,e,b,0,p,-0.4466184702096269,1.8035197733984343,1,c,?,f,-0.07926403538867706,o,n,0.5160685520736406,-0.12575646367383778,e,1.5791156221213862,p,0
2277,f,-0.30002521267974863,0,-1.06491621822094,1.2759951598819534,t,w,p,y,-1.426417731629271,x,t,f,s,s,n,w,n,w,1,d,-0.42107544960451787,-0.4559743326853191,1,c,b,n,-0.9944036605288962,o,b,0.2736438149380215,0.04583149636943185,p,2.4329562846799266,p,1
6517,f,0.4656187555057123,0,0.33047607964326225,1.2624273890564692,e,w,w,n,1.0772237738493302,x,f,f,k,s,w,w,g,p,0,g,-0.950958108909895,-0.4138921801046602,1,w,?,n,2.119315121019933,t,b,-1.8732760745947072,0.2043600408177654,p,0.7531382351203657,p,0
6115,f,-1.3785129353403196,1,-0.6424294892612682,1.79492408243264,t,w,w,v,0.14156550558616898,x,f,y,k,s,w,w,e,b,0,l,-2.5616884289239796,-0.5012285113752136,1,c,?,s,1.445431504698341,o,n,-0.33917577559065853,0.5637712009511963,e,0.6972561082456549,p,1
6935,f,0.426998986297822,1,0.09964576686199166,1.2754361872788935,t,w,p,v,-1.2573935693045972,f,f,s,s,k,w,w,e,b,0,l,-0.8949477747426591,-0.48879939002864875,1,c,?,y,0.48364965804023047,o,n,0.41661952852113904,0.3707087616643922,e,1.3578583118756624,p,0
7782,a,-0.1133845740628533,0,1.4799936990975222,-3.380243387088339,e,o,o,v,0.40923512447303334,b,f,s,s,s,o,o,n,y,0,l,2.4044119947215616,-1.865258031494232,1,c,?,n,1.3921488398121187,o,b,0.05949061233734406,-0.3006110830420182,p,-1.6458644750411904,p,0
5681,f,0.7899009606236028,0,-0.27024207539837525,-0.842106515829168,e,w,w,v,-0.6697883485069098,f,f,y,f,s,h,w,u,w,1,d,-0.3278225885515924,1.3897047907936972,1,c,?,n,-1.5793976968053438,o,n,-1.0122441920384142,0.7792571960286557,f,-2.1193174141427438,p,1
3885,f,-0.8112220269536266,1,1.1498116038653579,1.2737189070528367,e,w,w,s,0.1543587983684132,x,f,f,s,s,n,w,g,g,1,d,-1.5839728125457846,-1.422457064073461,1,w,b,c,0.43374668875305555,o,n,-0.21066173793233803,1.2197048432845823,p,0.41449921809578877,p,1
3221,f,-0.5757571684659698,0,0.3206147271850177,0.41593278987198545,t,w,g,y,2.119879786875061,f,t,y,s,s,n,p,g,n,1,d,1.666386157761053,-1.266162204472067,1,c,b,n,0.2128084176882071,o,b,-1.484428980744418,0.6144714443268661,p,0.7066509835397154,p,0
4761,f,1.3342235360036605,1,-0.8628006071763994,0.3670036811654005,e,w,n,v,1.2611017126514312,x,f,y,k,k,h,p,g,g,1,d,-1.083618934819947,0.31049629450858407,1,c,b,f,0.8948919966225718,o,b,-0.39261161167548775,-0.8578219271952122,l,-0.9440152089091198,p,1
4568,f,-0.8431711564833136,1,-1.0024354713204127,-0.835256945978796,e,w,n,v,1.1680970016033507,f,f,y,k,k,h,p,g,g,1,p,0.5124726312475278,-0.4078724633654283,1,c,b,f,-0.8123379351259804,o,b,-0.9124223971869289,1.8915843377022323,l,0.6205708661328546,p,1
4070,f,0.26277541715639147,1,2.2415248891363353,-1.8813262007019755,e,w,n,v,0.011616281868419641,x,f,y,k,k,h,n,y,h,1,p,2.1803726491345183,0.9970178174407067,1,c,b,f,-0.9354888541017582,o,b,-0.035652169711987376,-0.7980318853486111,l,-1.313501949329265,p,1
5866,f,-0.742893315308438,1,0.6361501598460775,-1.2826254571638995,t,w,w,s,0.2085617683328967,x,t,s,s,s,h,w,g,w,1,u,0.38885205557093794,0.10161875149966118,1,c,b,f,-1.9818580476788368,o,b,1.2635899573249165,-1.086561552757935,p,0.1254737984145213,p,1
4940,f,0.2803430736426541,1,-0.7947588117029813,-1.7309647587002577,e,w,p,y,0.8716093293922589,f,f,f,k,k,h,b,y,g,1,d,0.9778706809715438,1.9592913847407638,1,c,b,f,1.208854473344864,o,b,-0.8063677966414625,0.3758576703710533,l,2.1852717621153803,p,1
3292,f,-0.5621171364407703,1,-1.96549837200535,1.6615831325110635,e,w,w,s,-0.18138917214597372,x,f,f,s,s,k,w,p,n,1,d,-0.27676791654475125,0.32229222918324285,1,w,b,c,-0.13318055370046342,o,n,0.3573369435764719,0.10330395794648713,p,0.5188492762631571,p,1
1792,f,0.5995949400431869,0,-1.6459836943336827,-0.16908533467196515,t,w,w,a,1.2018221984095074,x,f,f,s,f,n,w,n,h,1,g,0.793177502212698,-0.5128599057682056,1,w,e,n,1.30942467231238,o,b,1.21936225309787,-0.35171218984472213,e,0.6416382875279029,p,0
5745,f,-0.3656181983958958,1,-0.38422285004697937,0.12814504378234398,t,w,w,v,0.7637119213395795,x,f,y,s,k,w,p,n,b,0,d,-2.7047548681439983,1.0046888801172105,1,c,?,s,-1.5488463155869303,o,n,-0.926102978898586,-0.1826476885875692,e,-0.10408545272113312,p,1
7367,f,-0.6713441835514667,0,-0.35492797258591785,0.47423394397493635,e,y,y,c,1.3763444154095885,f,f,y,y,y,w,y,y,w,0,l,1.066026250584499,1.2885795047865014,1,w,c,n,0.9296470188532057,o,n,-1.3072277919842512,-0.6284951270644169,e,-0.44105586595317514,p,0
670,f,-0.7720566813438735,1,0.16609486126021009,-0.0472588274500546,e,w,w,s,1.8858716677604708,x,t,s,s,s,k,w,y,k,1,g,0.9428344839975419,0.02640057844204661,1,c,c,a,-0.5311966242261869,o,b,-0.6426844682773747,0.9148264516634298,p,-0.18165046174923352,p,1
2433,f,0.026258269909864157,0,-0.553448513451164,0.5381616692181985,t,w,w,y,1.1201384795562868,x,t,f,s,s,n,p,g,n,1,d,0.40429002749393395,-2.0491057666154306,1,c,b,n,0.9037069674897202,o,b,-1.1983785646352332,-0.3027264314063221,p,-0.5890262359910857,p,0
371,f,-0.11275872931419498,1,-0.2443333912736707,0.5736315206035276,e,w,w,y,0.38262766426124417,f,t,y,y,s,k,w,n,n,1,g,-0.5631775701006253,-0.06175418386247087,1,c,r,l,1.0602300356479557,o,b,-0.033296952501649955,1.107747605265085,p,0.46210165751850674,p,1
8007,f,-1.2131772089939319,1,-0.44808942480870406,0.3379641677449333,t,w,w,v,0.5620441400344359,k,f,s,k,s,w,p,e,b,0,d,1.6823061273310844,1.1300960819659136,1,c,?,f,-0.533201238484363,o,n,0.7411522189372619,1.2793855099636195,e,-0.0507215531265994,p,0
7181,f,-0.5176187706140171,0,0.3882273927391748,1.1230064258059764,e,w,w,y,0.7999578897940776,f,t,y,s,s,w,w,c,w,0,p,1.188678645930326,-0.10097820933507813,1,c,b,n,-3.052205840901642,t,b,-2.2073273880238684,0.8201646384314702,p,2.98134798092135,p,0
4700,f,0.3664303389917282,1,0.27297324412425716,0.47776049236467694,e,w,n,v,-0.1565551346553375,f,f,y,k,k,h,n,y,h,1,p,1.1550784668690468,0.18757870473204283,1,c,b,f,-1.0017748420476567,o,b,0.059184100458621,-0.0088611148744482,l,1.2368798568138026,p,1
6217,f,-0.6024382829839438,1,-0.4883294240713444,1.2909021613319829,t,w,p,v,0.9229309870292337,k,f,s,k,s,w,w,e,b,0,l,-1.3222276093412735,-2.139300752862243,1,c,?,f,0.002298493855867305,o,n,2.138162440053838,0.40169314984242366,e,-0.5242758796377893,p,0
5205,f,-0.3823901385206911,0,-1.0529712491154706,1.6330025503348424,e,w,n,v,-0.014180326612473778,f,f,f,y,k,w,w,n,w,0,d,1.2446880111809149,-1.7469473819595587,1,c,?,n,-0.07954506086344909,o,n,-1.73411177614582,-0.3815535502880356,e,-0.1694089390563463,p,0
1694,f,0.0012486525569804752,0,-0.2733902187499678,-1.3078558539778344,t,w,w,a,1.5251508973509413,f,f,s,f,s,n,w,w,n,1,g,0.8772858911092155,0.3858297871335392,1,w,e,n,-1.7317911503767314,o,b,-1.010418259658513,1.9807641171509158,e,0.8683328173302316,p,0
6592,f,-1.6882675750342893,1,-1.0993535064903106,0.38908475115221863,t,w,w,v,-0.2328965247489081,f,f,y,k,k,w,w,e,b,0,d,-0.4077289207624661,-0.7651693324676537,1,c,?,s,1.0965037459492022,o,n,0.6963204163095902,-1.000068406021969,e,-0.7518862965979884,p,1
1109,f,-1.0957041804473793,0,-2.210453013719917,-0.22642499256192927,t,w,w,a,1.4658056298701507,x,f,s,f,f,n,w,n,h,1,g,0.443434415083289,-0.04923567246683752,1,w,e,n,1.30475359699808,o,b,1.1266810693653648,2.38903300905819,e,-0.6105421879872273,p,1
7347,f,-1.252499948033362,1,0.4008358768586728,-1.7427745002879254,t,w,w,v,0.40321931053225785,f,f,s,k,s,w,w,e,b,0,d,0.9442095576506193,-0.5370341736349293,1,c,?,f,-0.6622665039529518,o,n,0.38010802100760094,0.23527984584561393,e,-2.049596627280386,p,0
7386,f,0.19367811797896126,1,-0.33178485559997944,-0.990403055270777,e,w,c,c,0.08884367409890792,k,f,y,y,k,w,c,n,y,0,d,0.5856814719060405,1.071577945244164,0,c,c,m,0.5554029360525172,n,b,0.7303386932622505,1.0993882225009601,n,0.3411344435019647,p,0
37,f,-0.7373350580837429,1,1.5846001898035293,0.18841650688645337,e,w,w,s,-0.10245830947831495,x,t,y,s,s,n,w,n,w,1,u,-0.4691458151758188,2.866263107484143,1,c,e,p,1.9358967602362958,o,n,-0.03684736592515804,2.112228237870728,p,-0.6906899402746245,p,1
4419,f,-0.1833924801489032,0,-2.943887668682481,1.2150573579905937,e,w,w,c,-0.4448095467994355,x,t,s,s,s,w,w,b,e,0,w,0.5666209800478933,-0.2352299827854648,1,c,?,n,-0.014102859304578575,t,b,0.4322264190765642,-0.18240453662145573,e,0.6648086262968088,p,0
3991,f,-1.291603133880825,1,-0.7722167057769237,1.4029008610282676,e,w,p,v,-1.2352820261781197,x,f,y,k,k,h,p,g,h,1,d,1.4465130814038694,-0.1124398573886636,1,c,b,f,1.4570669809678798,o,b,0.37375316157905736,0.19851321316546816,l,0.14768445341955216,p,1
1042,f,-0.06648961752297544,0,-0.8772724411405676,-1.4986143142622321,t,w,w,a,0.9960002601965614,x,f,f,s,s,k,w,w,h,1,g,-1.3067904157668777,1.7357694615795805,1,w,e,n,2.177776877756953,o,b,0.7179417342328026,-0.22059580428453068,e,-2.4819671826662524,p,0
3013,f,-1.8631748076228203,1,-0.2826048514777008,0.6664089659756919,e,w,w,s,1.4037590002094607,x,f,f,s,s,n,w,w,p,1,d,-0.1903049703885619,0.12816875483378384,1,c,b,c,0.6206150308218565,o,n,-0.06041212282141654,-0.157022910411986,p,-0.7845842361821985,p,1
2412,f,-0.6707499404270815,0,-0.8903043158872967,1.8234209805765458,t,w,p,v,-0.28219338914525693,x,t,y,s,s,n,p,n,p,1,d,1.182919337031571,-0.12415148602007932,1,c,b,n,1.0768256569724086,o,b,-0.8219387390945109,1.2609714163996424,p,1.2011356152362465,p,0
1927,f,-0.4328848505909766,0,-0.1909527628715059,0.09474937397017665,t,w,w,a,-0.05648543811091493,x,f,f,f,s,k,w,n,p,1,g,-0.6935166352109403,-0.07504967195534867,1,w,e,n,1.3726043326359023,o,b,-1.3301505236401827,-0.6525703069149507,e,-1.2957728788072194,p,0
5623,f,-0.7909136268125612,0,0.3814233170420487,-0.602391432436408,e,w,w,c,0.22194424343963007,k,t,y,s,s,w,e,n,e,0,w,-0.5316453279190084,1.776198882171062,1,c,?,n,1.019000969802688,t,b,-0.6634601847403285,-2.131124721007837,e,0.22669498916318015,p,0
5682,f,-0.655209822500346,1,-0.6939507634141234,-0.29015799910891965,t,w,p,v,-0.7676391182597851,x,f,y,s,s,w,p,n,b,0,l,1.4268837194125548,-0.6688860358682109,1,c,?,y,-1.1355089812101262,o,n,0.2714883808094502,-0.9189993685563718,e,-0.3191116598853623,p,0
7651,f,0.8899078434108134,0,-3.103095950365521,-0.5034354653885132,e,w,w,n,0.8264343839205704,b,f,f,s,s,w,w,w,p,0,g,-1.5070032656078298,1.4916763276423575,1,w,?,n,-1.494235738315347,t,b,0.4513639728798166,-0.42558980019052883,p,-1.561931067677742,p,0
6662,f,0.25768235292751507,1,2.211879640276645,-0.6614662651988662,t,w,p,v,0.041674142271552195,k,f,s,s,k,w,w,n,b,0,p,-0.14273363308151357,0.21349481829619546,1,c,?,s,-1.0731689135484326,o,n,-0.05175165439083409,0.09553062695207616,e,-0.31300581285639156,p,0
5031,f,-1.2442497922270581,1,0.6620771366958226,0.8847128151948815,e,w,n,y,-0.4095288614609081,f,f,f,k,k,h,b,y,g,1,d,-0.7329229340398355,-0.7737244273681162,1,c,b,f,-0.1084423013197753,o,b,0.28810000085377596,1.3068727767724948,l,-2.174828860023367,p,1
3230,f,-0.6213058534640502,0,-1.1546806635049305,-0.35455861939551353,t,w,g,v,0.2768810727622422,f,t,y,s,s,n,w,g,n,1,d,1.4785618022151295,1.6654351690947287,1,c,b,n,-0.39281762061470116,o,b,1.719827483836256,-0.5993230728350452,p,-2.50731501116164,p,0
2060,f,0.7200946458000866,0,-1.1834882108688618,1.262320620843849,t,w,w,s,-0.3862930759141056,f,f,s,s,f,n,w,g,n,1,g,-0.40194747813039705,-0.14271546460888299,1,w,e,n,1.9300377469436045,o,b,1.3666801141046667,0.04570350397118221,e,-0.5286487086540953,p,0
4451,f,0.2549020079280944,0,0.409842978266268,0.9636767063927038,t,w,g,v,-2.2670019734591467,f,t,y,s,s,n,g,n,n,1,d,-0.34865209913225637,-1.320450590482728,1,c,b,n,-0.5210296455364527,o,b,0.45009850222741904,-0.5417973207317984,p,-0.41185791603157335,p,0
4362,f,-0.8953635391737998,1,0.9314409093183696,-0.23895045318996727,e,w,n,v,-1.5325817383086626,f,f,y,k,k,h,n,g,g,1,d,-2.0171110358379276,1.2261441609205876,1,c,b,f,0.667167524009478,o,b,0.5115850377485368,1.2158036089969082,l,-0.7082187587461486,p,1
4652,f,-0.6668017754593244,0,-0.5939551477478877,-2.4331161789090214,t,w,p,y,0.25810884004994933,f,t,y,s,s,n,p,n,n,1,d,1.1024804686585572,1.0110079719051455,1,c,b,n,-0.28213313202214113,o,b,-0.20892053259344637,0.1425798904101278,p,0.23923812026770214,p,0
2511,f,-0.19738638068667638,0,-0.7419705943356569,2.3432367622062236,t,w,p,v,-0.8087644274274024,x,t,y,s,s,n,p,e,w,1,d,-0.2911831026016498,0.3727056290231559,1,c,b,n,-1.7798751676999662,o,b,2.1560302089937773,0.14119351246736972,p,0.9956599530478653,p,1
6718,f,-0.018763588806897904,1,-1.6023552669411647,-1.8023214149806321,t,w,w,v,-1.0238209716850253,x,f,s,k,s,w,p,n,b,0,p,-1.5575102674758199,-1.1142651781700728,1,c,?,y,1.1371910250269024,o,n,-0.26471418886551834,-1.2937127343578745,e,0.15039239302365434,p,0
2245,f,0.3707398058959156,0,-0.016047624083348175,0.5816924776097692,t,w,w,v,-0.5953737188875555,x,t,f,s,s,k,g,g,n,1,d,3.2445003933962475,1.119714455921633,1,c,b,n,-1.868855304193688,o,b,1.4043457701554884,-0.005649052519788919,p,0.7800739502478649,p,0
8030,f,0.5647639944991857,0,1.639562565230618,1.4763310092215662,e,w,w,s,-1.3247272904504703,k,f,s,k,s,w,w,w,w,0,g,-0.720868298641177,-0.18992437687132588,1,w,?,n,1.985109047706867,t,b,-0.41120179628496273,-0.6230192445741248,p,-0.7066755138859157,p,0
5311,f,0.35162021582984043,0,-1.740542764022799,-1.1817689836001941,e,w,y,v,1.8804506695672645,b,f,y,y,k,w,w,n,w,0,d,0.6675788148802897,0.13968199380651786,1,c,?,n,0.7415808464295935,o,n,-0.4506854463217878,-0.07672230324027128,e,1.3231188022504494,p,0
8113,f,0.02698895317071167,1,0.40398772327340576,2.2462091468102714,t,w,p,v,0.49052881522942376,k,f,y,k,k,w,p,e,b,0,d,-0.08126652023530967,-1.1375933352988872,1,c,?,y,1.023574027943269,o,n,0.3358412616509566,-1.1812575147846185,e,1.1888688784173769,p,0
1705,f,-1.380250235001923,0,-0.3877858759699509,-0.22271751401596013,t,w,w,s,1.3450352960682166,x,f,f,f,f,k,w,n,p,1,g,2.031070945853824,0.5303986754238931,1,w,e,n,-1.3669110664599418,o,b,0.5192530760011479,0.6757659785354321,e,2.085827163443204,p,1
3373,f,0.7830481965571856,0,-0.11692604177865809,-2.1240273572523383,t,w,w,v,-0.6434945618898616,f,t,f,s,s,k,w,e,w,1,d,-0.5962764293124061,-0.6672723952775739,1,c,b,n,-0.4233151422138388,o,b,0.3542929359850081,-2.0229378060269094,p,0.9107079513000965,p,0
2639,f,-1.2782872210902028,0,-1.3296293935591537,0.24220497234409022,t,w,g,v,-0.8225126288905922,x,t,y,s,s,k,g,n,p,1,d,2.068359218343567,-0.9056802855670587,1,c,b,n,0.4422944771806212,o,b,-2.2822603254463205,-1.0250106351203647,p,1.0992158208098344,p,0
2410,f,-0.051412153739808356,0,0.134795604145148,0.10956704316638179,t,w,w,v,-1.434174142523057,x,t,f,s,s,k,w,g,p,1,d,1.4943355237774956,-1.5956012520109348,1,c,b,n,-0.7472920039053851,o,b,-0.1620002614880491,0.8185841154929447,p,-1.1586829519988435,p,0
